t_d_model_ps	DeltaT_lattice_K	DeltaT_electron_K
34.55	295.624035892192	295.607097912627
34.6	295.623935957318	295.607039882886
34.65	295.623836275393	295.60698197829
34.7	295.623736845634	295.606924198476
34.75	295.62363766726	295.60686654308
34.8	295.623538739492	295.606809011739
34.85	295.623440061554	295.606751604093
34.9	295.623341632674	295.606694319781
34.95	295.62324345208	295.606637158445
35	295.623145519006	295.606580119726
35.05	295.623047832684	295.606523203268
35.1	295.622950392353	295.606466408715
35.15	295.622853197251	295.606409735713
35.2	295.622756246622	295.606353183909
35.25	295.62265953971	295.606296752949
35.3	295.622563075761	295.606240442484
35.35	295.622466854027	295.606184252163
35.4	295.62237087376	295.606128181637
35.45	295.622275134213	295.606072230558
35.5	295.622179634645	295.606016398579
35.55	295.622084374315	295.605960685355
35.6	295.621989352486	295.605905090541
35.65	295.621894568422	295.605849613793
35.7	295.62180002139	295.605794254769
35.75	295.62170571066	295.605739013127
35.8	295.621611635505	295.605683888527
35.85	295.621517795198	295.605628880629
35.9	295.621424189016	295.605573989095
35.95	295.62133081624	295.605519213589
36	295.62123767615	295.605464553773
36.05	295.621144768031	295.605410009313
36.1	295.621052091169	295.605355579874
36.15	295.620959644853	295.605301265124
36.2	295.620867428374	295.60524706473
36.25	295.620775441026	295.605192978361
36.3	295.620683682106	295.605139005688
36.35	295.62059215091	295.605085146381
36.4	295.62050084674	295.605031400113
36.45	295.620409768899	295.604977766556
36.5	295.620318916692	295.604924245385
36.55	295.620228289426	295.604870836274
36.6	295.620137886412	295.6048175389
36.65	295.620047706961	295.60476435294
36.7	295.619957750389	295.604711278072
36.75	295.619868016011	295.604658313975
36.8	295.619778503147	295.604605460328
36.85	295.619689211118	295.604552716814
36.9	295.619600139247	295.604500083115
36.95	295.61951128686	295.604447558913
37	295.619422653285	295.604395143893
37.05	295.619334237853	295.604342837739
37.1	295.619246039895	295.604290640136
37.15	295.619158058747	295.604238550774
37.2	295.619070293744	295.604186569339
37.25	295.618982744227	295.60413469552
37.3	295.618895409536	295.604082929006
37.35	295.618808289014	295.604031269489
37.4	295.618721382007	295.603979716661
37.45	295.618634687863	295.603928270214
37.5	295.618548205932	295.603876929842
37.55	295.618461935565	295.60382569524
37.6	295.618375876117	295.603774566101
37.65	295.618290026944	295.603723542125
37.7	295.618204387403	295.603672623008
37.75	295.618118956857	295.603621808448
37.8	295.618033734667	295.603571098145
37.85	295.617948720198	295.603520491799
37.9	295.617863912816	295.60346998911
37.95	295.617779311891	295.603419589782
38	295.617694916794	295.603369293516
38.05	295.617610726897	295.603319100017
38.1	295.617526741576	295.60326900899
38.15	295.617442960207	295.603219020139
38.2	295.61735938217	295.603169133173
38.25	295.617276006846	295.603119347798
38.3	295.617192833618	295.603069663723
38.35	295.617109861872	295.603020080658
38.4	295.617027090995	295.602970598311
38.45	295.616944520375	295.602921216396
38.5	295.616862149405	295.602871934623
38.55	295.616779977478	295.602822752705
38.6	295.616698003988	295.602773670357
38.65	295.616616228333	295.602724687292
38.7	295.616534649913	295.602675803227
38.75	295.616453268128	295.602627017877
38.8	295.616372082382	295.602578330961
38.85	295.616291092079	295.602529742195
38.9	295.616210296627	295.6024812513
38.95	295.616129695435	295.602432857995
39	295.616049287914	295.602384562001
39.05	295.615969073476	295.602336363038
39.1	295.615889051536	295.602288260831
39.15	295.615809221512	295.602240255102
39.2	295.61572958282	295.602192345575
39.25	295.615650134883	295.602144531975
39.3	295.615570877122	295.602096814027
39.35	295.615491808962	295.60204919146
39.4	295.615412929828	295.602001664
39.45	295.615334239149	295.601954231375
39.5	295.615255736354	295.601906893316
39.55	295.615177420876	295.60185964955
39.6	295.615099292148	295.601812499811
39.65	295.615021349604	295.601765443829
39.7	295.614943592684	295.601718481336
39.75	295.614866020825	295.601671612066
39.8	295.614788633468	295.601624835754
39.85	295.614711430057	295.601578152134
39.9	295.614634410035	295.601531560942
39.95	295.614557572849	295.601485061914
40	295.614480917948	295.601438654788
40.05	295.614404444781	295.601392339302
40.1	295.6143281528	295.601346115195
40.15	295.614252041458	295.601299982206
40.2	295.614176110211	295.601253940077
40.25	295.614100358515	295.601207988548
40.3	295.61402478583	295.601162127363
40.35	295.613949391617	295.601116356263
40.4	295.613874175336	295.601070674992
40.45	295.613799136453	295.601025083296
40.5	295.613724274434	295.600979580918
40.55	295.613649588745	295.600934167606
40.6	295.613575078857	295.600888843106
40.65	295.613500744239	295.600843607165
40.7	295.613426584365	295.600798459534
40.75	295.613352598709	295.600753399959
40.8	295.613278786747	295.600708428192
40.85	295.613205147958	295.600663543983
40.9	295.613131681819	295.600618747083
40.95	295.613058387814	295.600574037244
41	295.612985265423	295.600529414221
41.05	295.612912314133	295.600484877765
41.1	295.612839533429	295.600440427632
41.15	295.612766922799	295.600396063577
41.2	295.612694481732	295.600351785357
41.25	295.61262220972	295.600307592727
41.3	295.612550106255	295.600263485446
41.35	295.612478170832	295.60021946327
41.4	295.612406402946	295.60017552596
41.45	295.612334802096	295.600131673274
41.5	295.612263367781	295.600087904974
41.55	295.612192099501	295.600044220821
41.6	295.61212099676	295.600000620576
41.65	295.612050059061	295.599957104002
41.7	295.61197928591	295.599913670861
41.75	295.611908676814	295.59987032092
41.8	295.611838231282	295.599827053941
41.85	295.611767948825	295.59978386969
41.9	295.611697828954	295.599740767935
41.95	295.611627871184	295.599697748442
42	295.611558075029	295.599654810976
42.05	295.611488440007	295.599611955308
42.1	295.611418965635	295.599569181207
42.15	295.611349651433	295.599526488441
42.2	295.611280496923	295.599483876782
42.25	295.611211501627	295.599441346001
42.3	295.61114266507	295.59939889587
42.35	295.611073986779	295.599356526161
42.4	295.61100546628	295.599314236647
42.45	295.610937103102	295.599272027101
42.5	295.610868896777	295.599229897299
42.55	295.610800846835	295.599187847016
42.6	295.610732952811	295.599145876029
42.65	295.61066521424	295.599103984112
42.7	295.610597630658	295.599062171043
42.75	295.610530201603	295.599020436602
42.8	295.610462926614	295.598978780566
42.85	295.610395805233	295.598937202715
42.9	295.610328837002	295.598895702828
42.95	295.610262021465	295.598854280687
43	295.610195358167	295.598812936071
43.05	295.610128846655	295.598771668766
43.1	295.610062486477	295.598730478551
43.15	295.609996277183	295.598689365211
43.2	295.609930218325	295.598648328529
43.25	295.609864309453	295.59860736829
43.3	295.609798550123	295.59856648428
43.35	295.609732939891	295.598525676285
43.4	295.609667478312	295.59848494409
43.45	295.609602164945	295.598444287483
43.5	295.60953699935	295.598403706251
43.55	295.609471981088	295.598363200185
43.6	295.609407109721	295.598322769072
43.65	295.609342384814	295.598282412702
43.7	295.60927780593	295.598242130866
43.75	295.609213372638	295.598201923356
43.8	295.609149084505	295.598161789962
43.85	295.609084941101	295.598121730477
43.9	295.609020941995	295.598081744693
43.95	295.608957086761	295.598041832405
44	295.608893374972	295.598001993406
44.05	295.608829806203	295.597962227492
44.1	295.60876638003	295.597922534458
44.15	295.60870309603	295.5978829141
44.2	295.608639953783	295.597843366214
44.25	295.608576952868	295.597803890598
44.3	295.608514092867	295.59776448705
44.35	295.608451373364	295.597725155368
44.4	295.608388793942	295.597685895352
44.45	295.608326354187	295.597646706802
44.5	295.608264053686	295.597607589517
44.55	295.608201892027	295.597568543298
44.6	295.608139868799	295.597529567947
44.65	295.608077983594	295.597490663266
44.7	295.608016236003	295.597451829058
44.75	295.60795462562	295.597413065127
44.8	295.607893152039	295.597374371275
44.85	295.607831814856	295.597335747308
44.9	295.60777061367	295.597297193031
44.95	295.607709548077	295.597258708249
45	295.607648617679	295.59722029277
45.05	295.607587822075	295.597181946399
45.1	295.607527160869	295.597143668944
45.15	295.607466633663	295.597105460213
45.2	295.607406240064	295.597067320014
45.25	295.607345979676	295.597029248158
45.3	295.607285852108	295.596991244454
45.35	295.607225856967	295.596953308711
45.4	295.607165993864	295.596915440741
45.45	295.60710626241	295.596877640357
45.5	295.607046662217	295.596839907367
45.55	295.606987192898	295.596802241588
45.6	295.606927854068	295.59676464283
45.65	295.606868645343	295.596727110909
45.7	295.606809566341	295.596689645638
45.75	295.60675061668	295.596652246832
45.8	295.606691795978	295.596614914306
45.85	295.606633103858	295.596577647878
45.9	295.606574539941	295.596540447362
45.95	295.60651610385	295.596503312576
46	295.60645779521	295.596466243338
46.05	295.606399613645	295.596429239466
46.1	295.606341558784	295.596392300779
46.15	295.606283630253	295.596355427096
46.2	295.606225827682	295.596318618236
46.25	295.606168150701	295.59628187402
46.3	295.606110598942	295.59624519427
46.35	295.606053172036	295.596208578806
46.4	295.605995869619	295.596172027451
46.45	295.605938691324	295.596135540027
46.5	295.605881636788	295.596099116357
46.55	295.605824705647	295.596062756264
46.6	295.605767897541	295.596026459572
46.65	295.605711212109	295.595990226107
46.7	295.605654648991	295.595954055693
46.75	295.605598207828	295.595917948157
46.8	295.605541888265	295.595881903323
46.85	295.605485689944	295.595845921021
46.9	295.605429612512	295.595810001075
46.95	295.605373655613	295.595774143315
47	295.605317818896	295.595738347567
47.05	295.605262102009	295.595702613662
47.1	295.605206504601	295.595666941428
47.15	295.605151026323	295.595631330696
47.2	295.605095666827	295.595595781296
47.25	295.605040425766	295.595560293057
47.3	295.604985302793	295.595524865813
47.35	295.604930297563	295.595489499394
47.4	295.604875409734	295.595454193634
47.45	295.604820638961	295.595418948364
47.5	295.604765984903	295.595383763417
47.55	295.604711447219	295.59534863863
47.6	295.60465702557	295.595313573835
47.65	295.604602719617	295.595278568868
47.7	295.604548529023	295.595243623563
47.75	295.604494453451	295.595208737756
47.8	295.604440492566	295.595173911285
47.85	295.604386646033	295.595139143985
47.9	295.604332913519	295.595104435694
47.95	295.604279294693	295.595069786251
48	295.604225789222	295.595035195492
48.05	295.604172396777	295.595000663257
48.1	295.604119117028	295.594966189385
48.15	295.604065949648	295.594931773716
48.2	295.604012894308	295.59489741609
48.25	295.603959950684	295.594863116348
48.3	295.60390711845	295.594828874331
48.35	295.603854397283	295.594794689881
48.4	295.603801786858	295.594760562839
48.45	295.603749286855	295.594726493049
48.5	295.603696896951	295.594692480353
48.55	295.603644616828	295.594658524595
48.6	295.603592446166	295.594624625618
48.65	295.603540384647	295.594590783269
48.7	295.603488431954	295.59455699739
48.75	295.603436587772	295.594523267828
48.8	295.603384851784	295.594489594429
48.85	295.603333223678	295.594455977038
48.9	295.603281703139	295.594422415503
48.95	295.603230289857	295.59438890967
49	295.603178983519	295.594355459389
49.05	295.603127783816	295.594322064506
49.1	295.603076690438	295.59428872487
49.15	295.603025703078	295.594255440331
49.2	295.602974821427	295.594222210738
49.25	295.602924045181	295.59418903594
49.3	295.602873374032	295.594155915788
49.35	295.602822807678	295.594122850134
49.4	295.602772345814	295.594089838828
49.45	295.602721988138	295.594056881721
49.5	295.602671734348	295.594023978666
49.55	295.602621584144	295.593991129517
49.6	295.602571537227	295.593958334125
49.65	295.602521593297	295.593925592345
49.7	295.602471752056	295.593892904029
49.75	295.602422013208	295.593860269034
49.8	295.602372376456	295.593827687212
49.85	295.602322841506	295.593795158421
49.9	295.602273408064	295.593762682515
49.95	295.602224075836	295.59373025935
50	295.60217484453	295.593697888783
50.05	295.602125713854	295.593665570671
50.1	295.602076683518	295.59363330487
50.15	295.602027753233	295.593601091239
50.2	295.601978922709	295.593568929637
50.25	295.601930191659	295.593536819923
50.3	295.601881559796	295.593504761953
50.35	295.601833026834	295.593472755589
50.4	295.601784592488	295.59344080069
50.45	295.601736256474	295.593408897117
50.5	295.601688018507	295.59337704473
50.55	295.601639878306	295.593345243389
50.6	295.60159183559	295.593313492959
50.65	295.601543890076	295.593281793299
50.7	295.601496041486	295.593250144273
50.75	295.601448289541	295.593218545743
50.8	295.601400633962	295.593186997572
50.85	295.601353074471	295.593155499623
50.9	295.601305610794	295.593124051763
50.95	295.601258242653	295.593092653853
51	295.601210969774	295.593061305759
51.05	295.601163791884	295.593030007347
51.1	295.60111670871	295.592998758482
51.15	295.601069719978	295.592967559029
51.2	295.601022825419	295.592936408855
51.25	295.600976024761	295.592905307829
51.3	295.600929317734	295.592874255815
51.35	295.600882704071	295.592843252683
51.4	295.600836183502	295.592812298299
51.45	295.600789755761	295.592781392532
51.5	295.600743420582	295.592750535252
51.55	295.600697177698	295.592719726327
51.6	295.600651026846	295.592688965627
51.65	295.600604967761	295.592658253022
51.7	295.60055900018	295.592627588381
51.75	295.600513123841	295.592596971577
51.8	295.600467338483	295.592566402479
51.85	295.600421643844	295.59253588096
51.9	295.600376039666	295.59250540689
51.95	295.600330525688	295.592474980144
52	295.600285101654	295.592444600592
52.05	295.600239767305	295.592414268108
52.1	295.600194522384	295.592383982566
52.15	295.600149366637	295.592353743838
52.2	295.600104299807	295.5923235518
52.25	295.60005932164	295.592293406326
52.3	295.600014431884	295.592263307289
52.35	295.599969630285	295.592233254568
52.4	295.599924916592	295.592203248035
52.45	295.599880290552	295.592173287568
52.5	295.599835751917	295.592143373042
52.55	295.599791300436	295.592113504335
52.6	295.59974693586	295.592083681322
52.65	295.599702657941	295.592053903883
52.7	295.599658466432	295.592024171895
52.75	295.599614361087	295.591994485235
52.8	295.599570341659	295.591964843782
52.85	295.599526407904	295.591935247416
52.9	295.599482559577	295.591905696015
52.95	295.599438796435	295.591876189459
53	295.599395118235	295.591846727628
53.05	295.599351524735	295.591817310402
53.1	295.599308015693	295.591787937662
53.15	295.599264590869	295.591758609288
53.2	295.599221250024	295.591729325163
53.25	295.599177992918	295.591700085168
53.3	295.599134819312	295.591670889185
53.35	295.59909172897	295.591641737096
53.4	295.599048721653	295.591612628785
53.45	295.599005797127	295.591583564133
53.5	295.598962955156	295.591554543025
53.55	295.598920195505	295.591525565345
53.6	295.598877517939	295.591496630976
53.65	295.598834922226	295.591467739803
53.7	295.598792408134	295.591438891711
53.75	295.598749975429	295.591410086584
53.8	295.598707623882	295.591381324309
53.85	295.598665353261	295.591352604771
53.9	295.598623163337	295.591323927856
53.95	295.598581053882	295.591295293452
54	295.598539024666	295.591266701444
54.05	295.598497075461	295.59123815172
54.1	295.598455206042	295.591209644168
54.15	295.598413416182	295.591181178674
54.2	295.598371705655	295.591152755128
54.25	295.598330074237	295.591124373418
54.3	295.598288521703	295.591096033433
54.35	295.59824704783	295.591067735061
54.4	295.598205652395	295.591039478193
54.45	295.598164335176	295.591011262718
54.5	295.598123095951	295.590983088526
54.55	295.5980819345	295.590954955508
54.6	295.598040850603	295.590926863553
54.65	295.59799984404	295.590898812554
54.7	295.597958914593	295.590870802403
54.75	295.597918062043	295.59084283299
54.8	295.597877286173	295.590814904207
54.85	295.597836586767	295.590787015947
54.9	295.597795963608	295.590759168103
54.95	295.59775541648	295.590731360568
55	295.59771494517	295.590703593235
55.05	295.597674549463	295.590675865997
55.1	295.597634229146	295.590648178749
55.15	295.597593984005	295.590620531385
55.2	295.597553813829	295.590592923799
55.25	295.597513718407	295.590565355886
55.3	295.597473697526	295.590537827542
55.35	295.597433750978	295.590510338661
55.4	295.597393878552	295.59048288914
55.45	295.59735408004	295.590455478876
55.5	295.597314355233	295.590428107763
55.55	295.597274703924	295.590400775699
55.6	295.597235125905	295.59037348258
55.65	295.597195620971	295.590346228306
55.7	295.597156188915	295.590319012771
55.75	295.597116829533	295.590291835876
55.8	295.597077542619	295.590264697517
55.85	295.597038327971	295.590237597594
55.9	295.596999185384	295.590210536006
55.95	295.596960114656	295.590183512651
56	295.596921115585	295.590156527428
56.05	295.59688218797	295.590129580237
56.1	295.596843331609	295.59010267098
56.15	295.596804546303	295.590075799554
56.2	295.596765831852	295.590048965862
56.25	295.596727188057	295.590022169805
56.3	295.59668861472	295.589995411282
56.35	295.596650111643	295.589968690197
56.4	295.596611678628	295.58994200645
56.45	295.59657331548	295.589915359943
56.5	295.596535022002	295.58988875058
56.55	295.596496797998	295.589862178262
56.6	295.596458643275	295.589835642892
56.65	295.596420557637	295.589809144373
56.7	295.596382540892	295.58978268261
56.75	295.596344592846	295.589756257506
56.8	295.596306713306	295.589729868964
56.85	295.596268902082	295.589703516888
56.9	295.596231158981	295.589677201184
56.95	295.596193483814	295.589650921758
57	295.596155876389	295.589624678512
57.05	295.596118336518	295.589598471353
57.1	295.596080864011	295.589572300187
57.15	295.59604345868	295.58954616492
57.2	295.596006120338	295.589520065457
57.25	295.595968848797	295.589494001706
57.3	295.59593164387	295.589467973573
57.35	295.595894505371	295.589441980965
57.4	295.595857433115	295.589416023789
57.45	295.595820426917	295.589390101954
57.5	295.595783486592	295.589364215367
57.55	295.595746611956	295.589338363937
57.6	295.595709802827	295.58931254757
57.65	295.595673059021	295.589286766176
57.7	295.595636380357	295.589261019665
57.75	295.595599766652	295.589235307946
57.8	295.595563217726	295.589209630927
57.85	295.595526733397	295.589183988519
57.9	295.595490313487	295.58915838063
57.95	295.595453957815	295.589132807173
58	295.595417666203	295.589107268058
58.05	295.595381438472	295.589081763194
58.1	295.595345274445	295.589056292494
58.15	295.595309173944	295.589030855868
58.2	295.595273136792	295.589005453228
58.25	295.595237162813	295.588980084486
58.3	295.595201251832	295.588954749555
58.35	295.595165403674	295.588929448345
58.4	295.595129618163	295.58890418077
58.45	295.595093895125	295.588878946743
58.5	295.595058234388	295.588853746177
58.55	295.595022635778	295.588828578986
58.6	295.594987099123	295.588803445081
58.65	295.594951624249	295.588778344379
58.7	295.594916210987	295.588753276792
58.75	295.594880859165	295.588728242235
58.8	295.594845568613	295.588703240623
58.85	295.59481033916	295.588678271871
58.9	295.594775170638	295.588653335893
58.95	295.594740062877	295.588628432606
59	295.594705015708	295.588603561923
59.05	295.594670028965	295.588578723763
59.1	295.59463510248	295.588553918039
59.15	295.594600236085	295.58852914467
59.2	295.594565429615	295.588504403571
59.25	295.594530682903	295.58847969466
59.3	295.594495995785	295.588455017852
59.35	295.594461368095	295.588430373067
59.4	295.594426799668	295.588405760221
59.45	295.594392290342	295.588381179232
59.5	295.594357839952	295.588356630017
59.55	295.594323448336	295.588332112496
59.6	295.594289115332	295.588307626587
59.65	295.594254840776	295.588283172208
59.7	295.594220624509	295.588258749278
59.75	295.594186466369	295.588234357717
59.8	295.594152366195	295.588209997444
59.85	295.594118323827	295.588185668379
59.9	295.594084339107	295.588161370441
59.95	295.594050411875	295.588137103551
60	295.594016541973	295.58811286763
60.05	295.593982729241	295.588088662597
60.1	295.593948973524	295.588064488374
60.15	295.593915274664	295.588040344881
60.2	295.593881632503	295.58801623204
60.25	295.593848046886	295.587992149772
60.3	295.593814517658	295.587968098
60.35	295.593781044663	295.587944076646
60.4	295.593747627746	295.58792008563
60.45	295.593714266753	295.587896124876
60.5	295.59368096153	295.587872194307
60.55	295.593647711923	295.587848293845
60.6	295.593614517781	295.587824423414
60.65	295.593581378949	295.587800582936
60.7	295.593548295278	295.587776772335
60.75	295.593515266613	295.587752991536
60.8	295.593482292806	295.587729240462
60.85	295.593449373705	295.587705519036
60.9	295.593416509159	295.587681827185
60.95	295.59338369902	295.587658164832
61	295.593350943138	295.587634531901
61.05	295.593318241363	295.587610928319
61.1	295.593285593549	295.587587354011
61.15	295.593252999546	295.587563808901
61.2	295.593220459207	295.587540292917
61.25	295.593187972385	295.587516805983
61.3	295.593155538934	295.587493348026
61.35	295.593123158708	295.587469918971
61.4	295.59309083156	295.587446518748
61.45	295.593058557345	295.587423147281
61.5	295.593026335919	295.587399804497
61.55	295.592994167136	295.587376490324
61.6	295.592962050854	295.587353204689
61.65	295.592929986928	295.58732994752
61.7	295.592897975216	295.587306718745
61.75	295.592866015574	295.587283518292
61.8	295.59283410786	295.587260346089
61.85	295.592802251933	295.587237202064
61.9	295.592770447651	295.587214086147
61.95	295.592738694872	295.587190998266
62	295.592706993458	295.58716793835
62.05	295.592675343266	295.587144906328
62.1	295.592643744158	295.58712190213
62.15	295.592612195994	295.587098925686
62.2	295.592580698635	295.587075976926
62.25	295.592549251944	295.587053055779
62.3	295.59251785578	295.587030162177
62.35	295.592486510008	295.587007296048
62.4	295.592455214489	295.586984457325
62.45	295.592423969088	295.586961645938
62.5	295.592392773667	295.586938861819
62.55	295.59236162809	295.586916104898
62.6	295.592330532222	295.586893375107
62.65	295.592299485927	295.586870672378
62.7	295.592268489071	295.586847996642
62.75	295.59223754152	295.586825347832
62.8	295.592206643139	295.586802725881
62.85	295.592175793794	295.586780130719
62.9	295.592144993353	295.586757562281
62.95	295.592114241683	295.586735020498
63	295.59208353865	295.586712505305
63.05	295.592052884124	295.586690016635
63.1	295.592022277972	295.586667554421
63.15	295.591991720064	295.586645118596
63.2	295.591961210268	295.586622709094
63.25	295.591930748455	295.586600325849
63.3	295.591900334493	295.586577968796
63.35	295.591869968253	295.586555637869
63.4	295.591839649606	295.586533333003
63.45	295.591809378423	295.586511054132
63.5	295.591779154576	295.586488801191
63.55	295.591748977936	295.586466574116
63.6	295.591718848376	295.586444372842
63.65	295.591688765768	295.586422197304
63.7	295.591658729985	295.586400047438
63.75	295.5916287409	295.58637792318
63.8	295.591598798388	295.586355824466
63.85	295.591568902323	295.586333751233
63.9	295.591539052578	295.586311703416
63.95	295.591509249029	295.586289680953
64	295.591479491551	295.586267683779
64.05	295.59144978002	295.586245711833
64.1	295.591420114311	295.586223765052
64.15	295.591390494302	295.586201843372
64.2	295.591360919868	295.586179946732
64.25	295.591331390887	295.586158075067
64.3	295.591301907237	295.586136228318
64.35	295.591272468794	295.586114406422
64.4	295.591243075438	295.586092609317
64.45	295.591213727046	295.586070836942
64.5	295.591184423499	295.586049089236
64.55	295.591155164674	295.586027366137
64.6	295.591125950452	295.586005667582
64.65	295.591096780712	295.585983993513
64.7	295.591067655336	295.585962343869
64.75	295.591038574203	295.585940718589
64.8	295.591009537195	295.585919117612
64.85	295.590980544193	295.585897540879
64.9	295.590951595079	295.585875988329
64.95	295.590922689734	295.585854459902
65	295.590893828043	295.585832955539
65.05	295.590865009886	295.585811475181
65.1	295.590836235148	295.585790018768
65.15	295.590807503711	295.58576858624
65.2	295.59077881546	295.58574717754
65.25	295.590750170279	295.585725792608
65.3	295.590721568053	295.585704431384
65.35	295.590693008666	295.585683093813
65.4	295.590664492003	295.585661779834
65.45	295.59063601795	295.585640489389
65.5	295.590607586394	295.585619222422
65.55	295.590579197219	295.585597978872
65.6	295.590550850313	295.585576758684
65.65	295.590522545563	295.5855555618
65.7	295.590494282856	295.585534388162
65.75	295.590466062079	295.585513237713
65.8	295.590437883121	295.585492110396
65.85	295.590409745869	295.585471006156
65.9	295.590381650212	295.585449924933
65.95	295.590353596039	295.585428866673
66	295.59032558324	295.585407831318
66.05	295.590297611703	295.585386818814
66.1	295.59026968132	295.585365829103
66.15	295.590241791979	295.58534486213
66.2	295.590213943571	295.585323917839
66.25	295.590186135988	295.585302996175
66.3	295.590158369121	295.585282097083
66.35	295.59013064286	295.585261220506
66.4	295.590102957098	295.58524036639
66.45	295.590075311728	295.585219534679
66.5	295.59004770664	295.585198725321
66.55	295.590020141729	295.585177938259
66.6	295.589992616887	295.585157173439
66.65	295.589965132008	295.585136430807
66.7	295.589937686985	295.585115710309
66.75	295.589910281713	295.585095011891
66.8	295.589882916085	295.585074335499
66.85	295.589855589997	295.58505368108
66.9	295.589828303344	295.585033048579
66.95	295.58980105602	295.585012437943
67	295.589773847921	295.58499184912
67.05	295.589746678944	295.584971282057
67.1	295.589719548984	295.584950736699
67.15	295.589692457938	295.584930212995
67.2	295.589665405703	295.584909710892
67.25	295.589638392176	295.584889230338
67.3	295.589611417254	295.58486877128
67.35	295.589584480835	295.584848333665
67.4	295.589557582817	295.584827917444
67.45	295.589530723099	295.584807522562
67.5	295.589503901579	295.584787148968
67.55	295.589477118155	295.584766796611
67.6	295.589450372728	295.58474646544
67.65	295.589423665197	295.584726155403
67.7	295.589396995461	295.584705866449
67.75	295.589370363421	295.584685598527
67.8	295.589343768977	295.584665351587
67.85	295.589317212029	295.584645125576
67.9	295.58929069248	295.584624920446
67.95	295.589264210229	295.584604736145
68	295.58923776518	295.584584572624
68.05	295.589211357232	295.584564429832
68.1	295.58918498629	295.58454430772
68.15	295.589158652254	295.584524206237
68.2	295.589132355029	295.584504125334
68.25	295.589106094516	295.584484064959
68.3	295.589079870619	295.584464025066
68.35	295.589053683242	295.584444005604
68.4	295.589027532289	295.584424006525
68.45	295.589001417663	295.58440402778
68.5	295.58897533927	295.584384069318
68.55	295.588949297014	295.584364131093
68.6	295.588923290799	295.584344213054
68.65	295.588897320532	295.584324315155
68.7	295.588871386118	295.584304437345
68.75	295.588845487462	295.584284579578
68.8	295.588819624471	295.584264741805
68.85	295.588793797051	295.584244923978
68.9	295.588768005108	295.584225126051
68.95	295.58874224855	295.584205347973
69	295.588716527285	295.5841855897
69.05	295.588690841218	295.584165851182
69.1	295.588665190259	295.584146132373
69.15	295.588639574315	295.584126433226
69.2	295.588613993294	295.584106753694
69.25	295.588588447105	295.584087093729
69.3	295.588562935657	295.584067453286
69.35	295.588537458859	295.584047832318
69.4	295.58851201662	295.584028230778
69.45	295.58848660885	295.584008648621
69.5	295.588461235458	295.583989085799
69.55	295.588435896356	295.583969542267
69.6	295.588410591453	295.583950017979
69.65	295.58838532066	295.583930512889
69.7	295.588360083888	295.583911026951
69.75	295.588334881048	295.583891560121
69.8	295.588309712052	295.583872112352
69.85	295.588284576811	295.5838526836
69.9	295.588259475238	295.583833273819
69.95	295.588234407244	295.583813882964
70	295.588209372742	295.58379451099
70.05	295.588184371645	295.583775157853
70.1	295.588159403866	295.583755823508
70.15	295.588134469318	295.58373650791
70.2	295.588109567915	295.583717211016
70.25	295.58808469957	295.583697932781
70.3	295.588059864197	295.58367867316
70.35	295.588035061712	295.58365943211
70.4	295.588010292027	295.583640209586
70.45	295.587985555059	295.583621005547
70.5	295.587960850721	295.583601819946
70.55	295.58793617893	295.583582652741
70.6	295.5879115396	295.583563503889
70.65	295.587886932649	295.583544373347
70.7	295.58786235799	295.58352526107
70.75	295.587837815542	295.583506167017
70.8	295.58781330522	295.583487091145
70.85	295.587788826941	295.583468033409
70.9	295.587764380622	295.583448993769
70.95	295.587739966181	295.58342997218
71	295.587715583534	295.583410968602
71.05	295.5876912326	295.583391982992
71.1	295.587666913296	295.583373015307
71.15	295.587642625541	295.583354065505
71.2	295.587618369253	295.583335133546
71.25	295.587594144351	295.583316219385
71.3	295.587569950754	295.583297322982
71.35	295.58754578838	295.583278444296
71.4	295.58752165715	295.583259583285
71.45	295.587497556982	295.583240739907
71.5	295.587473487798	295.583221914121
71.55	295.587449449516	295.583203105887
71.6	295.587425442057	295.583184315163
71.65	295.587401465341	295.583165541909
71.7	295.58737751929	295.583146786083
71.75	295.587353603825	295.583128047645
71.8	295.587329718866	295.583109326554
71.85	295.587305864336	295.583090622769
71.9	295.587282040155	295.583071936252
71.95	295.587258246246	295.583053266961
72	295.587234482531	295.583034614856
72.05	295.587210748932	295.583015979898
72.1	295.587187045372	295.582997362046
72.15	295.587163371774	295.58297876126
72.2	295.587139728061	295.582960177501
72.25	295.587116114156	295.582941610729
72.3	295.587092529982	295.582923060907
72.35	295.587068975464	295.582904527993
72.4	295.587045450526	295.582886011949
72.45	295.58702195509	295.582867512734
72.5	295.586998489083	295.582849030312
72.55	295.586975052428	295.582830564642
72.6	295.58695164505	295.582812115685
72.65	295.586928266875	295.582793683405
72.7	295.586904917827	295.582775267761
72.75	295.586881597832	295.582756868715
72.8	295.586858306816	295.582738486228
72.85	295.586835044705	295.582720120264
72.9	295.586811811425	295.582701770783
72.95	295.586788606902	295.582683437747
73	295.586765431063	295.582665121119
73.05	295.586742283834	295.58264682086
73.1	295.586719165143	295.582628536935
73.15	295.586696074917	295.582610269303
73.2	295.586673013082	295.582592017928
73.25	295.586649979568	295.582573782774
73.3	295.586626974301	295.582555563801
73.35	295.58660399721	295.582537360974
73.4	295.586581048222	295.582519174255
73.45	295.586558127267	295.582501003607
73.5	295.586535234273	295.582482848993
